rowId,gasDay,zoneCode,zoneName,largeUser,distribution,other,total
442,2022-02-14,GO,Goldfields,35.7,0.4,62.4,98.5
443,2022-02-14,KG,Kalgoorlie,22.5,0.4,0.5,23.4
444,2022-02-14,KA,Karratha,43.6,0,0.4,44
445,2022-02-14,MT,Metro,313.9,27.1,9.2,350.2
446,2022-02-14,MW,Mid-West,0,0,2,2
447,2022-02-14,PR,Parmelia,3.5,14.5,4,22
448,2022-02-14,PI,Pilbara,61.8,0,0,61.8
449,2022-02-14,SW,South-West,295.4,13,0.2,308.6
450,2022-02-14,TL,Telfer,14.3,0,0.5,14.8
451,2022-02-15,DM,Dampier,164.2,0,2.9,167.1
452,2022-02-15,GO,Goldfields,34,0.4,61.2,95.6
453,2022-02-15,KG,Kalgoorlie,23.1,0.4,0.5,24
454,2022-02-15,KA,Karratha,43.5,0,0.5,44
455,2022-02-15,MT,Metro,326.4,28.1,9,363.5
456,2022-02-15,MW,Mid-West,0,0,1.6,1.6
457,2022-02-15,PR,Parmelia,3.7,13.8,4.1,21.6
458,2022-02-15,PI,Pilbara,60.4,0,0,60.4
459,2022-02-15,SW,South-West,291.8,13,0.3,305.1
460,2022-02-15,TL,Telfer,14.5,0,0.5,15
461,2022-02-16,DM,Dampier,169,0,3.6,172.6
462,2022-02-16,GO,Goldfields,38.6,0.4,57.4,96.4
463,2022-02-16,KG,Kalgoorlie,23.8,0.4,0.5,24.7
464,2022-02-16,KA,Karratha,42.9,0,0.4,43.3
465,2022-02-16,MT,Metro,326.3,29.9,7.6,363.8
466,2022-02-16,MW,Mid-West,0,0,1.6,1.6
467,2022-02-16,PR,Parmelia,3.7,13.2,3.9,20.8
468,2022-02-16,PI,Pilbara,61.9,0,0,61.9
469,2022-02-16,SW,South-West,284.4,10.8,2.3,297.5
470,2022-02-16,TL,Telfer,14.7,0,0.5,15.2
471,2022-02-17,DM,Dampier,164.5,0,4.1,168.6
472,2022-02-17,GO,Goldfields,41,0.4,58.8,100.2
473,2022-02-17,KG,Kalgoorlie,21.7,0.4,0.5,22.6
474,2022-02-17,KA,Karratha,41.2,0,0.6,41.8
475,2022-02-17,MT,Metro,311.9,30.9,9.1,351.9
476,2022-02-17,MW,Mid-West,0,0,1.7,1.7
477,2022-02-17,PR,Parmelia,3.5,12.6,3.4,19.5
478,2022-02-17,PI,Pilbara,64.9,0,0,64.9
479,2022-02-17,SW,South-West,261.9,11.4,2.6,275.9
480,2022-02-17,TL,Telfer,14.6,0,0.5,15.1
481,2022-02-18,DM,Dampier,163.1,0,4.4,167.5
482,2022-02-18,GO,Goldfields,44.3,0.4,59.1,103.8
483,2022-02-18,KG,Kalgoorlie,24,0.4,0.5,24.9
484,2022-02-18,KA,Karratha,41.6,0,0.2,41.8
485,2022-02-18,MT,Metro,310.1,30.3,3.7,344.1
486,2022-02-18,MW,Mid-West,0,0,3.3,3.3
487,2022-02-18,PR,Parmelia,3.7,11.5,3.8,19
488,2022-02-18,PI,Pilbara,64,0,0,64
489,2022-02-18,SW,South-West,270.6,12.7,2,285.3
490,2022-02-18,TL,Telfer,12.8,0,0.5,13.3
491,2022-02-19,DM,Dampier,162.4,0,3.1,165.5
492,2022-02-19,GO,Goldfields,44.1,0.4,55.5,100
493,2022-02-19,KG,Kalgoorlie,21.6,0.4,1.2,23.2
494,2022-02-19,KA,Karratha,43.3,0,0.5,43.8
495,2022-02-19,MT,Metro,262.4,25.8,2.6,290.8
496,2022-02-19,MW,Mid-West,0,0,2.6,2.6
497,2022-02-19,PR,Parmelia,3.8,12,3.4,19.2
498,2022-02-19,PI,Pilbara,62.9,0,0,62.9
499,2022-02-19,SW,South-West,251.8,14.2,3.7,269.7
500,2022-02-19,TL,Telfer,12.7,0,0.5,13.2
501,2022-02-20,DM,Dampier,158.5,0,3.9,162.4
502,2022-02-20,GO,Goldfields,51.9,0.4,55.4,107.7
503,2022-02-20,KG,Kalgoorlie,18.3,0.4,0.8,19.5
504,2022-02-20,KA,Karratha,42.2,0,0.3,42.5
505,2022-02-20,MT,Metro,244.8,26.4,1.9,273.1
506,2022-02-20,MW,Mid-West,0,0,4,4
507,2022-02-20,PR,Parmelia,3.7,11.3,3.7,18.7
508,2022-02-20,PI,Pilbara,58.3,0,0,58.3
509,2022-02-20,SW,South-West,266.2,14.8,5.5,286.5
510,2022-02-20,TL,Telfer,12.3,0,0.5,12.8
511,2022-02-21,DM,Dampier,157.7,0,3.8,161.5
512,2022-02-21,GO,Goldfields,43.4,0.4,56.9,100.7
513,2022-02-21,KG,Kalgoorlie,18.8,0.4,0.8,20
514,2022-02-21,KA,Karratha,41.3,0,0.8,42.1
515,2022-02-21,MT,Metro,250.9,34.2,1.7,286.8
516,2022-02-21,MW,Mid-West,0,0,3,3
517,2022-02-21,PR,Parmelia,3.6,11.2,4.3,19.1
518,2022-02-21,PI,Pilbara,60.8,0,0,60.8
519,2022-02-21,SW,South-West,255,15.2,4.1,274.3
520,2022-02-21,TL,Telfer,11.5,0,0.5,12
521,2022-02-22,DM,Dampier,161.6,0,3.8,165.4
522,2022-02-22,GO,Goldfields,44.1,0.4,60.9,105.4
523,2022-02-22,KG,Kalgoorlie,18.4,0.4,0.8,19.6
524,2022-02-22,KA,Karratha,41.7,0,0,41.7
525,2022-02-22,MT,Metro,240.3,36.7,2.5,279.5
526,2022-02-22,MW,Mid-West,0,0,3.1,3.1
527,2022-02-22,PR,Parmelia,3.8,12.5,4.6,20.9
528,2022-02-22,PI,Pilbara,62.9,0,0,62.9
529,2022-02-22,SW,South-West,249.7,15.7,6.1,271.5
530,2022-02-22,TL,Telfer,13.5,0,0.5,14
531,2022-02-23,DM,Dampier,162.2,0,3.7,165.9
532,2022-02-23,GO,Goldfields,48,0.5,61.8,110.3
533,2022-02-23,KG,Kalgoorlie,18.2,0.4,0.8,19.4
534,2022-02-23,KA,Karratha,45.4,0,0.5,45.9
535,2022-02-23,MT,Metro,241.7,37.7,2.5,281.9
536,2022-02-23,MW,Mid-West,0,0,3.1,3.1
537,2022-02-23,PR,Parmelia,3.3,13.5,4.5,21.3
538,2022-02-23,PI,Pilbara,62.7,0,0,62.7
539,2022-02-23,SW,South-West,240.9,16,4,260.9
540,2022-02-23,TL,Telfer,14.3,0,0.5,14.8
541,2022-02-24,DM,Dampier,164.7,0,2.6,167.3
542,2022-02-24,GO,Goldfields,47.2,0.5,59.5,107.2
543,2022-02-24,KG,Kalgoorlie,20.7,0.4,0.8,21.9
544,2022-02-24,KA,Karratha,47.7,0,0.2,47.9
545,2022-02-24,MT,Metro,257.1,37.2,1.9,296.2
546,2022-02-24,MW,Mid-West,0,0,3.1,3.1
547,2022-02-24,PR,Parmelia,3.1,13.8,4.5,21.4
548,2022-02-24,PI,Pilbara,63.9,0,0,63.9
549,2022-02-24,SW,South-West,250.5,15.8,5,271.3
550,2022-02-24,TL,Telfer,12.1,0,0.5,12.6
551,2022-02-25,DM,Dampier,164.3,0,3.6,167.9
552,2022-02-25,GO,Goldfields,44.3,0.5,58.6,103.4
553,2022-02-25,KG,Kalgoorlie,16.9,0.4,0.8,18.1
554,2022-02-25,KA,Karratha,45,0,0.5,45.5
555,2022-02-25,MT,Metro,265.8,35.4,2.5,303.7
556,2022-02-25,MW,Mid-West,0,0,3.1,3.1
557,2022-02-25,PR,Parmelia,3.5,14,3.8,21.3
558,2022-02-25,PI,Pilbara,61.1,0,0,61.1
559,2022-02-25,SW,South-West,252.6,15.8,4.9,273.3
560,2022-02-25,TL,Telfer,13.6,0,0.5,14.1
561,2022-02-26,DM,Dampier,167.4,0,3.4,170.8
562,2022-02-26,GO,Goldfields,45,0.5,53.9,99.4
563,2022-02-26,KG,Kalgoorlie,17.8,0.3,0.8,18.9
564,2022-02-26,KA,Karratha,43.5,0,0.7,44.2
565,2022-02-26,MT,Metro,232.9,29,2.5,264.4
566,2022-02-26,MW,Mid-West,0,0,2.9,2.9
567,2022-02-26,PR,Parmelia,3.7,13.2,3.9,20.8
568,2022-02-26,PI,Pilbara,62.4,0,0,62.4
569,2022-02-26,SW,South-West,251.8,15.3,8.2,275.3
570,2022-02-26,TL,Telfer,14.6,0,0.5,15.1
571,2022-02-27,DM,Dampier,169.8,0,3.6,173.4
572,2022-02-27,GO,Goldfields,43.2,0.5,54.3,98
573,2022-02-27,KG,Kalgoorlie,16.6,0.4,0,17
574,2022-02-27,KA,Karratha,41.4,0,0.2,41.6
575,2022-02-27,MT,Metro,237.5,29.2,2.1,268.8
576,2022-02-27,MW,Mid-West,0,0,3,3
577,2022-02-27,PR,Parmelia,3.8,13.2,4.1,21.1
578,2022-02-27,PI,Pilbara,65.4,0,0,65.4
579,2022-02-27,SW,South-West,259.8,15.5,10.9,286.2
580,2022-02-27,TL,Telfer,19.2,0,0.5,19.7
581,2022-02-28,DM,Dampier,170,0,2.8,172.8
582,2022-02-28,GO,Goldfields,42.8,0.5,53.1,96.4
583,2022-02-28,KG,Kalgoorlie,18.5,0.4,0,18.9
584,2022-02-28,KA,Karratha,43.8,0,0.5,44.3
585,2022-02-28,MT,Metro,249.6,38.7,0.6,288.9
586,2022-02-28,MW,Mid-West,0,0,2,2
587,2022-02-28,PR,Parmelia,3.3,9.3,4.3,16.9
588,2022-02-28,PI,Pilbara,65.7,0,0,65.7
589,2022-02-28,SW,South-West,258,12.7,11,281.7
590,2022-02-28,TL,Telfer,20.6,0,0.5,21.1
591,2022-03-01,DM,Dampier,166.4,0,2.7,169.1
592,2022-03-01,GO,Goldfields,42.1,0.5,52.8,95.4
593,2022-03-01,KG,Kalgoorlie,17.8,0.4,0,18.2
594,2022-03-01,KA,Karratha,41.5,0,0.6,42.1
595,2022-03-01,MT,Metro,227.9,34.8,0,262.7
596,2022-03-01,MW,Mid-West,0,0,1.4,1.4
597,2022-03-01,PR,Parmelia,3.2,15,3.9,22.1
598,2022-03-01,PI,Pilbara,64.8,0,0,64.8
599,2022-03-01,SW,South-West,243,11.4,10.3,264.7
600,2022-03-01,TL,Telfer,21.7,0,0.5,22.2
601,2022-03-02,DM,Dampier,160.6,0,3.4,164
602,2022-03-02,GO,Goldfields,43.5,0.4,56,99.9
603,2022-03-02,KG,Kalgoorlie,12.2,0.4,0,12.6
604,2022-03-02,KA,Karratha,41.4,0,0.4,41.8
605,2022-03-02,MT,Metro,223,35.5,0,258.5
606,2022-03-02,MW,Mid-West,0,0,2.1,2.1
607,2022-03-02,PR,Parmelia,3.3,18.1,4.5,25.9
608,2022-03-02,PI,Pilbara,67,0,0,67
609,2022-03-02,SW,South-West,240.4,9.2,11.8,261.4
610,2022-03-02,TL,Telfer,20.3,0,0.4,20.7
611,2022-03-03,DM,Dampier,160.1,0,2.7,162.8
612,2022-03-03,GO,Goldfields,37.9,0.3,57.2,95.4
613,2022-03-03,KG,Kalgoorlie,13.2,0.4,0,13.6
614,2022-03-03,KA,Karratha,38.2,0,0.9,39.1
615,2022-03-03,MT,Metro,231.3,36.1,0.5,267.9
616,2022-03-03,MW,Mid-West,0,0,1.5,1.5
617,2022-03-03,PR,Parmelia,3.5,16,4.6,24.1
618,2022-03-03,PI,Pilbara,66.7,0,0,66.7
619,2022-03-03,SW,South-West,250.4,10.2,4.9,265.5
620,2022-03-03,TL,Telfer,16.5,0,0.4,16.9
621,2022-03-04,DM,Dampier,162.3,0,2.8,165.1
622,2022-03-04,GO,Goldfields,35.2,0.3,53.7,89.2
623,2022-03-04,KG,Kalgoorlie,16,0.4,0,16.4
624,2022-03-04,KA,Karratha,36.9,0,0.8,37.7
625,2022-03-04,MT,Metro,229.9,31.9,2.6,264.4
626,2022-03-04,MW,Mid-West,0,0,1.5,1.5
627,2022-03-04,PR,Parmelia,3.2,15.3,5,23.5
628,2022-03-04,PI,Pilbara,67.6,0,0,67.6
629,2022-03-04,SW,South-West,241.7,11.5,6.4,259.6
630,2022-03-04,TL,Telfer,17.2,0,0.4,17.6
631,2022-03-05,DM,Dampier,170.9,0,3,173.9
632,2022-03-05,GO,Goldfields,39.9,0.3,51,91.2
633,2022-03-05,KG,Kalgoorlie,17.3,0.4,0,17.7
634,2022-03-05,KA,Karratha,38.3,0,0.2,38.5
635,2022-03-05,MT,Metro,216.5,26.9,5.4,248.8
636,2022-03-05,MW,Mid-West,0,0,1.6,1.6
637,2022-03-05,PR,Parmelia,3.5,13.4,5.9,22.8
638,2022-03-05,PI,Pilbara,53.3,0,0,53.3
639,2022-03-05,SW,South-West,266,10.7,8.5,285.2
640,2022-03-05,TL,Telfer,20.9,0,0.5,21.4
641,2022-03-06,DM,Dampier,171.6,0,3.4,175
642,2022-03-06,GO,Goldfields,39.5,0.3,57.9,97.7
643,2022-03-06,KG,Kalgoorlie,17.1,0.4,0,17.5
644,2022-03-06,KA,Karratha,37.6,0,0.7,38.3
645,2022-03-06,MT,Metro,241.8,25.3,6.7,273.8
646,2022-03-06,MW,Mid-West,0,0,2.4,2.4
647,2022-03-06,PR,Parmelia,3.4,13.8,5.6,22.8
648,2022-03-06,PI,Pilbara,51.7,0,0,51.7
649,2022-03-06,SW,South-West,256.2,10.9,5.9,273
650,2022-03-06,TL,Telfer,20.6,0,0.5,21.1
651,2022-03-07,DM,Dampier,172.6,0,3.7,176.3
652,2022-03-07,GO,Goldfields,37.3,0.3,56.4,94
653,2022-03-07,KG,Kalgoorlie,17.7,0.4,0,18.1
654,2022-03-07,KA,Karratha,40.5,0,0.2,40.7
655,2022-03-07,MT,Metro,231.8,23.9,7.7,263.4
656,2022-03-07,MW,Mid-West,0,0,2.5,2.5
657,2022-03-07,PR,Parmelia,3.4,16,4.7,24.1
658,2022-03-07,PI,Pilbara,55.2,0,0,55.2
659,2022-03-07,SW,South-West,250.2,11.5,2.8,264.5
660,2022-03-07,TL,Telfer,21,0,0.5,21.5
661,2022-03-08,DM,Dampier,177.3,0,2.9,180.2
662,2022-03-08,GO,Goldfields,37.6,0.3,55.4,93.3
663,2022-03-08,KG,Kalgoorlie,19.9,0.4,0,20.3
664,2022-03-08,KA,Karratha,39.1,0,0.6,39.7
665,2022-03-08,MT,Metro,239.6,26,8.5,274.1
666,2022-03-08,MW,Mid-West,0,0,2.4,2.4
667,2022-03-08,PR,Parmelia,3,16.3,5.2,24.5
668,2022-03-08,PI,Pilbara,56.9,0,0,56.9
669,2022-03-08,SW,South-West,237.8,13.4,2.8,254
670,2022-03-08,TL,Telfer,21.1,0,0.5,21.6
671,2022-03-09,DM,Dampier,177.2,0,3.6,180.8
672,2022-03-09,GO,Goldfields,40.2,0.3,55.1,95.6
673,2022-03-09,KG,Kalgoorlie,19.8,0.4,0,20.2
674,2022-03-09,KA,Karratha,37.5,0,0.2,37.7
675,2022-03-09,MT,Metro,258.8,25,8.8,292.6
676,2022-03-09,MW,Mid-West,0,0,2.2,2.2
677,2022-03-09,PR,Parmelia,3.1,16.5,5.3,24.9
678,2022-03-09,PI,Pilbara,55.8,0,0,55.8
679,2022-03-09,SW,South-West,228.1,13.3,3,244.4
680,2022-03-09,TL,Telfer,21.6,0,0.5,22.1
681,2022-03-10,DM,Dampier,174,0,3.8,177.8
682,2022-03-10,GO,Goldfields,45.5,0.4,55.7,101.6
683,2022-03-10,KG,Kalgoorlie,21.9,0.4,0,22.3
684,2022-03-10,KA,Karratha,39,0,0.3,39.3
685,2022-03-10,MT,Metro,256.5,26.1,9,291.6
686,2022-03-10,MW,Mid-West,0,0,2.6,2.6
687,2022-03-10,PR,Parmelia,2.8,15.5,5,23.3
688,2022-03-10,PI,Pilbara,51.4,0,0,51.4
689,2022-03-10,SW,South-West,241.4,13.1,3.2,257.7
690,2022-03-10,TL,Telfer,21.7,0,0.5,22.2
691,2022-03-11,DM,Dampier,173.8,0,3.7,177.5
692,2022-03-11,GO,Goldfields,37.3,0.4,60.9,98.6
693,2022-03-11,KG,Kalgoorlie,26.2,0.4,0,26.6
694,2022-03-11,KA,Karratha,40.9,0,0.4,41.3
695,2022-03-11,MT,Metro,285.9,22.1,8.2,316.2
696,2022-03-11,MW,Mid-West,0,0,2.3,2.3
697,2022-03-11,PR,Parmelia,3.2,16.6,5.4,25.2
698,2022-03-11,PI,Pilbara,48.9,0,0,48.9
699,2022-03-11,SW,South-West,261.4,12.6,4.8,278.8
700,2022-03-11,TL,Telfer,20.7,0,0.5,21.2
701,2022-03-12,DM,Dampier,144.5,0,2.8,147.3
702,2022-03-12,GO,Goldfields,37.8,0.4,61.2,99.4
703,2022-03-12,KG,Kalgoorlie,17.9,0.4,0,18.3
704,2022-03-12,KA,Karratha,46.4,0,0.2,46.6
705,2022-03-12,MT,Metro,233.8,20.4,8.6,262.8
706,2022-03-12,MW,Mid-West,0,0,2.5,2.5
707,2022-03-12,PR,Parmelia,3.4,13.7,5.7,22.8
708,2022-03-12,PI,Pilbara,50.8,0,0,50.8
709,2022-03-12,SW,South-West,247.2,11.3,9.8,268.3
710,2022-03-12,TL,Telfer,21.7,0,0.5,22.2
711,2022-03-13,DM,Dampier,110.4,0,3.3,113.7
712,2022-03-13,GO,Goldfields,40.6,0.4,61.3,102.3
713,2022-03-13,KG,Kalgoorlie,18.5,0.4,0,18.9
714,2022-03-13,KA,Karratha,47,0,0.6,47.6
715,2022-03-13,MT,Metro,241.4,25.4,9.2,276
716,2022-03-13,MW,Mid-West,0,0,2.6,2.6
717,2022-03-13,PR,Parmelia,3.4,14.3,5.3,23
718,2022-03-13,PI,Pilbara,51.1,0,0,51.1
719,2022-03-13,SW,South-West,257.1,12.5,11.1,280.7
720,2022-03-13,TL,Telfer,21.6,0,0.5,22.1
721,2022-03-14,DM,Dampier,111.9,0,3.2,115.1
722,2022-03-14,GO,Goldfields,40.4,0.4,55.8,96.6
723,2022-03-14,KG,Kalgoorlie,18.8,0.4,0,19.2
724,2022-03-14,KA,Karratha,47.4,0,0.6,48
725,2022-03-14,MT,Metro,245.2,31.2,9.2,285.6
726,2022-03-14,MW,Mid-West,0,0,2.2,2.2
727,2022-03-14,PR,Parmelia,3.3,16.6,5.7,25.6
728,2022-03-14,PI,Pilbara,55.3,0,0,55.3
729,2022-03-14,SW,South-West,252.5,13.8,10.9,277.2
730,2022-03-14,TL,Telfer,21.1,0,0.5,21.6
731,2022-03-15,DM,Dampier,102.7,0,3.5,106.2
732,2022-03-15,GO,Goldfields,43.1,0.4,58.8,102.3
733,2022-03-15,KG,Kalgoorlie,18.6,0.4,0,19
734,2022-03-15,KA,Karratha,45.1,0,0.6,45.7
735,2022-03-15,MT,Metro,252.6,33.3,9.1,295
736,2022-03-15,MW,Mid-West,0,0,1.7,1.7
737,2022-03-15,PR,Parmelia,3.4,17.2,5.4,26
738,2022-03-15,PI,Pilbara,54,0,0,54
739,2022-03-15,SW,South-West,247.6,14.5,9.7,271.8
740,2022-03-15,TL,Telfer,22.1,0,0.5,22.6
741,2022-03-16,DM,Dampier,94.9,0,4.7,99.6
742,2022-03-16,GO,Goldfields,41,0.4,59,100.4
743,2022-03-16,KG,Kalgoorlie,18.6,0.4,0,19
744,2022-03-16,KA,Karratha,46.6,0,0.4,47
745,2022-03-16,MT,Metro,243.9,32.7,9.4,286
746,2022-03-16,MW,Mid-West,0,0,1.4,1.4
747,2022-03-16,PR,Parmelia,3.5,18.5,4.3,26.3
748,2022-03-16,PI,Pilbara,54.1,0,0,54.1
749,2022-03-16,SW,South-West,248.6,14.8,10.7,274.1
750,2022-03-16,TL,Telfer,22.5,0,0.5,23
751,2022-03-17,DM,Dampier,88.6,0,6.5,95.1
752,2022-03-17,GO,Goldfields,41.2,0.4,59.9,101.5
753,2022-03-17,KG,Kalgoorlie,18.8,0.4,0,19.2
754,2022-03-17,KA,Karratha,43.3,0,0.6,43.9
755,2022-03-17,MT,Metro,235.8,32.9,9.4,278.1
756,2022-03-17,MW,Mid-West,0,0,1.7,1.7
757,2022-03-17,PR,Parmelia,3,17.6,4.3,24.9
758,2022-03-17,PI,Pilbara,60.8,0,0,60.8
759,2022-03-17,SW,South-West,243.7,14.7,11,269.4
760,2022-03-17,TL,Telfer,22.4,0,0.5,22.9
761,2022-03-18,DM,Dampier,95,0,3.5,98.5
762,2022-03-18,GO,Goldfields,43.6,0.4,62.1,106.1
763,2022-03-18,KG,Kalgoorlie,19.1,0.4,0.2,19.7
764,2022-03-18,KA,Karratha,37.2,0,0.6,37.8
765,2022-03-18,MT,Metro,204.6,32.6,9.3,246.5
766,2022-03-18,MW,Mid-West,0,0,1.1,1.1
767,2022-03-18,PR,Parmelia,2.7,17,4.2,23.9
768,2022-03-18,PI,Pilbara,59.6,0,0,59.6
769,2022-03-18,SW,South-West,247.4,14.2,5.6,267.2
770,2022-03-18,TL,Telfer,22.3,0,0.5,22.8
771,2022-03-19,DM,Dampier,105.5,0,3.8,109.3
772,2022-03-19,GO,Goldfields,44.9,0.4,60.2,105.5
773,2022-03-19,KG,Kalgoorlie,17.9,0.4,0.2,18.5
774,2022-03-19,KA,Karratha,38.7,0,0.1,38.8
775,2022-03-19,MT,Metro,212.4,27.9,9.3,249.6
776,2022-03-19,MW,Mid-West,0,0,2,2
777,2022-03-19,PR,Parmelia,3.6,14.9,3.8,22.3
778,2022-03-19,PI,Pilbara,57.7,0,0,57.7
779,2022-03-19,SW,South-West,243.6,13.7,2.6,259.9
780,2022-03-19,TL,Telfer,17.9,0,0.5,18.4
781,2022-03-20,DM,Dampier,103.7,0,3.7,107.4
782,2022-03-20,GO,Goldfields,42.8,0.5,61.4,104.7
783,2022-03-20,KG,Kalgoorlie,18.2,0.4,0.2,18.8
784,2022-03-20,KA,Karratha,41.6,0,0.2,41.8
785,2022-03-20,MT,Metro,211.1,30.8,9.4,251.3
786,2022-03-20,MW,Mid-West,0,0,2.3,2.3
787,2022-03-20,PR,Parmelia,3.9,13.6,4.2,21.7
788,2022-03-20,PI,Pilbara,55.6,0,0,55.6
789,2022-03-20,SW,South-West,237.2,14.1,2.5,253.8
790,2022-03-20,TL,Telfer,15,0,0.5,15.5
791,2022-03-21,DM,Dampier,94.3,0,3.5,97.8
792,2022-03-21,GO,Goldfields,41.1,0.5,59.7,101.3
793,2022-03-21,KG,Kalgoorlie,18.5,0.4,0.2,19.1
794,2022-03-21,KA,Karratha,45.2,0,0.3,45.5
795,2022-03-21,MT,Metro,183.1,36,9.3,228.4
796,2022-03-21,MW,Mid-West,0,0,2.3,2.3
797,2022-03-21,PR,Parmelia,3.7,15.8,4.6,24.1
798,2022-03-21,PI,Pilbara,56.6,0,0,56.6
799,2022-03-21,SW,South-West,246.8,14.8,2.6,264.2
800,2022-03-21,TL,Telfer,15.1,0,0.5,15.6
801,2022-03-22,DM,Dampier,90.1,0,4,94.1
802,2022-03-22,GO,Goldfields,43.7,0.3,60,104
803,2022-03-22,KG,Kalgoorlie,17.6,0.4,0.2,18.2
804,2022-03-22,KA,Karratha,45.9,0,0.6,46.5
805,2022-03-22,MT,Metro,188.5,33.9,9.1,231.5
806,2022-03-22,MW,Mid-West,0,0,2.4,2.4
807,2022-03-22,PR,Parmelia,3.7,15.6,4.8,24.1
808,2022-03-22,PI,Pilbara,56.5,0,0,56.5
809,2022-03-22,SW,South-West,252.9,15.4,2.8,271.1
810,2022-03-22,TL,Telfer,14.8,0,0.5,15.3
811,2022-03-23,DM,Dampier,88.8,0,3.2,92
812,2022-03-23,GO,Goldfields,44.7,0.3,60.6,105.6
813,2022-03-23,KG,Kalgoorlie,17.6,0.4,0.2,18.2
814,2022-03-23,KA,Karratha,44.5,0,0.7,45.2
815,2022-03-23,MT,Metro,183.9,37.9,8.9,230.7
816,2022-03-23,MW,Mid-West,0,0,2.5,2.5
817,2022-03-23,PR,Parmelia,2.8,15.8,4.9,23.5
818,2022-03-23,PI,Pilbara,57.7,0,0,57.7
819,2022-03-23,SW,South-West,247.5,15.3,2.8,265.6
820,2022-03-23,TL,Telfer,12.5,0,0.5,13
821,2022-03-24,DM,Dampier,90.1,0,3.8,93.9
822,2022-03-24,GO,Goldfields,47.7,0.3,61.1,109.1
823,2022-03-24,KG,Kalgoorlie,18.5,0.4,0,18.9
824,2022-03-24,KA,Karratha,45.6,0,0.5,46.1
825,2022-03-24,MT,Metro,193.4,40.7,9.1,243.2
826,2022-03-24,MW,Mid-West,0,0,2.4,2.4
827,2022-03-24,PR,Parmelia,2.1,15.4,4.4,21.9
828,2022-03-24,PI,Pilbara,57.6,0,0,57.6
829,2022-03-24,SW,South-West,248.1,14.2,4.8,267.1
830,2022-03-24,TL,Telfer,14.1,0,0.4,14.5
831,2022-03-25,DM,Dampier,97.9,0,4,101.9
832,2022-03-25,GO,Goldfields,47.6,0.3,62.7,110.6
833,2022-03-25,KG,Kalgoorlie,19.7,0.4,0,20.1
834,2022-03-25,KA,Karratha,44.1,0,0.6,44.7
835,2022-03-25,MT,Metro,256.6,30.7,9,296.3
836,2022-03-25,MW,Mid-West,0,0,2.5,2.5
837,2022-03-25,PR,Parmelia,2.6,14.9,4,21.5
838,2022-03-25,PI,Pilbara,51.3,0,0,51.3
839,2022-03-25,SW,South-West,263.1,13.9,3.1,280.1
840,2022-03-25,TL,Telfer,13.8,0,0.4,14.2
841,2022-03-26,DM,Dampier,94.9,0,3.7,98.6
842,2022-03-26,GO,Goldfields,42.4,0.4,63.2,106
843,2022-03-26,KG,Kalgoorlie,20.7,0.5,0,21.2
844,2022-03-26,KA,Karratha,43.9,0,0.5,44.4
845,2022-03-26,MT,Metro,264.7,27.9,9.1,301.7
846,2022-03-26,MW,Mid-West,0,0,2.2,2.2
847,2022-03-26,PR,Parmelia,3.5,15.1,4,22.6
848,2022-03-26,PI,Pilbara,53.7,0,0,53.7
849,2022-03-26,SW,South-West,280.9,13.3,2.5,296.7
850,2022-03-26,TL,Telfer,14.7,0,0.4,15.1
851,2022-03-27,DM,Dampier,94.7,0,2.9,97.6
852,2022-03-27,GO,Goldfields,45.7,0.3,62.2,108.2
853,2022-03-27,KG,Kalgoorlie,18.2,0.4,0,18.6
854,2022-03-27,KA,Karratha,42.2,0,0.6,42.8
855,2022-03-27,MT,Metro,215.3,30.8,9.2,255.3
856,2022-03-27,MW,Mid-West,0,0,2.6,2.6
857,2022-03-27,PR,Parmelia,3.3,15.1,4.2,22.6
858,2022-03-27,PI,Pilbara,55.2,0,0,55.2
859,2022-03-27,SW,South-West,248.4,12.9,2.4,263.7
860,2022-03-27,TL,Telfer,18.1,0,0.4,18.5
861,2022-03-28,DM,Dampier,91.7,0,3,94.7
862,2022-03-28,GO,Goldfields,47.1,0.3,62.9,110.3
863,2022-03-28,KG,Kalgoorlie,19.1,0.5,0,19.6
864,2022-03-28,KA,Karratha,40.5,0,0.5,41
865,2022-03-28,MT,Metro,236.6,35.7,8.8,281.1
866,2022-03-28,MW,Mid-West,0,0,2.8,2.8
867,2022-03-28,PR,Parmelia,3.3,15.7,4.3,23.3
868,2022-03-28,PI,Pilbara,52.6,0,0,52.6
869,2022-03-28,SW,South-West,247.7,13.2,3.5,264.4
870,2022-03-28,TL,Telfer,22.1,0,0.4,22.5
871,2022-03-29,DM,Dampier,94.3,0,3.1,97.4
872,2022-03-29,GO,Goldfields,41.7,0.3,61,103
873,2022-03-29,KG,Kalgoorlie,18.8,0.5,0,19.3
874,2022-03-29,KA,Karratha,41.5,0,0.2,41.7
875,2022-03-29,MT,Metro,255.7,34.8,6.7,297.2
876,2022-03-29,MW,Mid-West,0,0,2.1,2.1
877,2022-03-29,PR,Parmelia,3,15.9,4.2,23.1
878,2022-03-29,PI,Pilbara,51.6,0,0,51.6
879,2022-03-29,SW,South-West,262.1,14.7,5.3,282.1
880,2022-03-29,TL,Telfer,22.1,0,0.4,22.5
881,2022-03-30,DM,Dampier,92.1,0,2.8,94.9
882,2022-03-30,GO,Goldfields,44.1,0.3,60,104.4
883,2022-03-30,KG,Kalgoorlie,17.4,0.5,0,17.9
